participant_id,trial_number,abandoned,goal_achieved,shape_0_type,shape_0_shade,shape_0_texture,shape_1_type,shape_1_shade,shape_1_texture,shape_2_type,shape_2_shade,shape_2_texture
mhdbhwe8wte67a3p3qw7vse0,21,False,True,circle,medium,stripes,circle,medium,stripes,circle,medium,stripes
wd3b0g90uwttr33tjw5hr10s,1,True,False,circle,high,plain,circle,medium,plain,square,medium,plain
wd3b0g90uwttr33tjw5hr10s,2,False,True,square,medium,dots,square,high,dots,square,medium,stripes
wd3b0g90uwttr33tjw5hr10s,3,False,True,triangle,medium,plain,square,medium,stripes,square,high,stripes
wd3b0g90uwttr33tjw5hr10s,4,False,True,square,low,plain,square,low,stripes,square,medium,dots
wd3b0g90uwttr33tjw5hr10s,5,False,True,square,low,stripes,triangle,medium,plain,square,medium,plain
wd3b0g90uwttr33tjw5hr10s,6,False,True,square,low,plain,square,high,plain,square,medium,plain
wd3b0g90uwttr33tjw5hr10s,7,False,True,circle,high,plain,square,medium,stripes,square,medium,plain
wd3b0g90uwttr33tjw5hr10s,8,False,True,circle,high,plain,square,low,stripes,circle,low,plain
wd3b0g90uwttr33tjw5hr10s,9,False,True,square,low,dots,square,medium,dots,square,medium,stripes
wd3b0g90uwttr33tjw5hr10s,10,False,True,square,high,stripes,square,high,plain,square,low,plain
wd3b0g90uwttr33tjw5hr10s,11,False,True,circle,low,plain,square,medium,stripes,square,medium,plain
wd3b0g90uwttr33tjw5hr10s,12,False,True,circle,high,dots,square,high,plain,square,high,plain
wd3b0g90uwttr33tjw5hr10s,13,False,True,square,medium,dots,square,medium,plain,square,medium,plain
wd3b0g90uwttr33tjw5hr10s,14,False,True,square,low,plain,square,medium,stripes,square,low,plain
wd3b0g90uwttr33tjw5hr10s,15,False,True,square,high,dots,square,high,plain,square,high,plain
wd3b0g90uwttr33tjw5hr10s,16,False,True,circle,medium,plain,circle,medium,dots,circle,medium,stripes
wd3b0g90uwttr33tjw5hr10s,17,False,True,square,medium,plain,square,high,stripes,square,medium,plain
wd3b0g90uwttr33tjw5hr10s,18,False,True,square,high,plain,circle,high,plain,circle,high,plain
wd3b0g90uwttr33tjw5hr10s,19,False,True,square,medium,dots,square,medium,stripes,square,medium,stripes
wd3b0g90uwttr33tjw5hr10s,20,False,True,square,high,stripes,square,high,stripes,square,high,plain
wd3b0g90uwttr33tjw5hr10s,21,False,True,circle,medium,plain,circle,high,stripes,square,high,plain
u8lhet3oh1vh386epu8sw284,1,False,True,square,low,plain,square,high,plain,square,low,plain
u8lhet3oh1vh386epu8sw284,2,False,True,triangle,high,plain,triangle,high,plain,triangle,high,plain
u8lhet3oh1vh386epu8sw284,3,False,True,triangle,low,plain,triangle,low,plain,triangle,low,plain
u8lhet3oh1vh386epu8sw284,4,False,True,triangle,medium,plain,triangle,medium,plain,triangle,medium,plain
u8lhet3oh1vh386epu8sw284,5,False,True,square,medium,plain,square,medium,plain,square,medium,plain
u8lhet3oh1vh386epu8sw284,6,False,True,square,high,plain,square,high,plain,square,high,plain
u8lhet3oh1vh386epu8sw284,7,False,True,square,low,plain,square,low,plain,square,low,plain
u8lhet3oh1vh386epu8sw284,8,False,True,square,medium,stripes,square,medium,stripes,square,medium,stripes
u8lhet3oh1vh386epu8sw284,9,False,True,square,high,stripes,square,high,stripes,square,high,stripes
u8lhet3oh1vh386epu8sw284,10,False,True,triangle,high,dots,triangle,high,dots,triangle,high,dots
u8lhet3oh1vh386epu8sw284,11,False,True,circle,medium,plain,circle,medium,plain,circle,medium,plain
u8lhet3oh1vh386epu8sw284,12,False,True,circle,medium,dots,circle,medium,dots,circle,medium,dots
u8lhet3oh1vh386epu8sw284,13,False,True,circle,medium,stripes,circle,medium,stripes,circle,medium,stripes
u8lhet3oh1vh386epu8sw284,14,False,True,circle,high,stripes,circle,high,stripes,circle,high,stripes
u8lhet3oh1vh386epu8sw284,15,False,True,square,high,dots,square,high,dots,square,high,dots
u8lhet3oh1vh386epu8sw284,16,False,True,triangle,high,stripes,triangle,high,stripes,triangle,high,stripes
u8lhet3oh1vh386epu8sw284,17,False,True,triangle,medium,dots,triangle,medium,dots,triangle,medium,dots
u8lhet3oh1vh386epu8sw284,18,False,True,triangle,low,dots,triangle,low,dots,triangle,low,dots
u8lhet3oh1vh386epu8sw284,19,False,True,square,low,dots,square,low,dots,square,low,dots
u8lhet3oh1vh386epu8sw284,20,False,True,square,low,stripes,square,low,stripes,square,low,stripes
qupxicqntl23rznkmd4d1ti3,1,True,False,square,high,dots,square,medium,dots,circle,medium,stripes
qupxicqntl23rznkmd4d1ti3,2,True,False,circle,high,dots,square,medium,stripes,square,medium,stripes
qupxicqntl23rznkmd4d1ti3,3,False,True,circle,medium,plain,circle,medium,plain,circle,medium,plain
qupxicqntl23rznkmd4d1ti3,4,False,True,triangle,high,plain,triangle,high,plain,triangle,high,plain
qupxicqntl23rznkmd4d1ti3,5,False,True,square,medium,plain,square,medium,plain,square,medium,plain
qupxicqntl23rznkmd4d1ti3,6,False,True,circle,medium,plain,circle,medium,plain,circle,high,plain
qupxicqntl23rznkmd4d1ti3,7,False,True,triangle,medium,plain,triangle,medium,plain,triangle,high,plain
qupxicqntl23rznkmd4d1ti3,8,False,True,square,high,plain,square,medium,plain,square,medium,plain
qupxicqntl23rznkmd4d1ti3,9,False,True,circle,medium,plain,triangle,medium,plain,triangle,medium,plain
qupxicqntl23rznkmd4d1ti3,10,False,True,triangle,high,plain,triangle,high,dots,triangle,medium,plain
qupxicqntl23rznkmd4d1ti3,11,False,True,circle,high,stripes,circle,high,plain,circle,high,plain
qupxicqntl23rznkmd4d1ti3,12,False,True,triangle,high,plain,triangle,medium,stripes,triangle,high,plain
qupxicqntl23rznkmd4d1ti3,13,False,True,square,medium,plain,square,medium,plain,triangle,medium,plain
qupxicqntl23rznkmd4d1ti3,14,False,True,square,medium,plain,triangle,medium,plain,square,medium,plain
qupxicqntl23rznkmd4d1ti3,15,False,True,circle,medium,plain,square,high,plain,circle,medium,plain
qupxicqntl23rznkmd4d1ti3,16,False,True,triangle,high,plain,triangle,medium,plain,triangle,medium,plain
qupxicqntl23rznkmd4d1ti3,17,False,True,circle,medium,plain,square,medium,plain,square,medium,plain
qupxicqntl23rznkmd4d1ti3,18,True,False,square,medium,plain,circle,medium,plain,square,high,plain
qupxicqntl23rznkmd4d1ti3,19,False,True,square,high,plain,square,high,plain,square,high,plain
qupxicqntl23rznkmd4d1ti3,20,False,True,circle,medium,stripes,circle,medium,stripes,circle,medium,stripes
qupxicqntl23rznkmd4d1ti3,21,False,True,square,high,stripes,square,high,stripes,square,high,stripes
qupxicqntl23rznkmd4d1ti3,22,False,True,square,medium,dots,square,medium,dots,square,medium,dots
qupxicqntl23rznkmd4d1ti3,23,False,True,triangle,high,dots,triangle,high,dots,triangle,high,dots
640wotijlh33wcs613k9wcm1,1,False,True,triangle,high,stripes,square,medium,plain,circle,low,dots
640wotijlh33wcs613k9wcm1,2,False,True,triangle,medium,plain,square,high,plain,circle,medium,plain
640wotijlh33wcs613k9wcm1,3,False,True,square,medium,plain,triangle,medium,plain,circle,medium,plain
640wotijlh33wcs613k9wcm1,4,False,True,triangle,high,plain,square,high,plain,circle,high,plain
640wotijlh33wcs613k9wcm1,5,False,True,triangle,high,stripes,circle,high,stripes,square,high,stripes
640wotijlh33wcs613k9wcm1,6,False,True,square,medium,dots,square,medium,dots,square,medium,dots
640wotijlh33wcs613k9wcm1,7,False,True,triangle,medium,stripes,triangle,medium,stripes,triangle,medium,stripes
640wotijlh33wcs613k9wcm1,8,False,True,square,medium,stripes,square,medium,stripes,square,medium,stripes
640wotijlh33wcs613k9wcm1,9,False,True,circle,high,plain,circle,high,plain,circle,high,plain
640wotijlh33wcs613k9wcm1,10,False,True,square,medium,plain,square,medium,plain,square,medium,plain
640wotijlh33wcs613k9wcm1,11,False,True,triangle,medium,plain,triangle,medium,plain,triangle,medium,plain
640wotijlh33wcs613k9wcm1,12,False,True,circle,medium,plain,circle,medium,plain,circle,medium,plain
640wotijlh33wcs613k9wcm1,13,False,True,circle,medium,stripes,circle,medium,stripes,circle,medium,stripes
640wotijlh33wcs613k9wcm1,14,False,True,triangle,medium,stripes,square,medium,stripes,triangle,medium,stripes
640wotijlh33wcs613k9wcm1,15,False,True,triangle,medium,plain,triangle,medium,plain,circle,medium,plain
640wotijlh33wcs613k9wcm1,16,False,True,square,medium,plain,triangle,medium,plain,triangle,medium,plain
640wotijlh33wcs613k9wcm1,17,False,True,circle,medium,plain,circle,medium,plain,triangle,medium,plain
640wotijlh33wcs613k9wcm1,18,False,True,square,high,plain,square,high,plain,square,high,plain
640wotijlh33wcs613k9wcm1,19,False,True,square,medium,plain,circle,medium,plain,circle,medium,plain
640wotijlh33wcs613k9wcm1,20,False,True,triangle,medium,plain,square,medium,plain,triangle,medium,plain
dsa8sulv7yis7xga9nyddwn3,1,True,False,triangle,high,stripes,circle,medium,stripes,square,low,plain
dsa8sulv7yis7xga9nyddwn3,2,False,True,circle,medium,plain,square,high,dots,circle,high,plain
dsa8sulv7yis7xga9nyddwn3,3,False,True,triangle,medium,plain,square,low,dots,circle,high,plain
dsa8sulv7yis7xga9nyddwn3,4,False,True,square,low,plain,square,medium,plain,square,high,plain
dsa8sulv7yis7xga9nyddwn3,5,False,True,square,high,plain,square,high,plain,square,high,plain
dsa8sulv7yis7xga9nyddwn3,6,False,True,square,medium,plain,square,medium,plain,square,medium,plain
dsa8sulv7yis7xga9nyddwn3,7,False,True,circle,high,plain,circle,high,plain,circle,high,plain
dsa8sulv7yis7xga9nyddwn3,8,False,True,square,high,plain,square,high,plain,circle,high,stripes
dsa8sulv7yis7xga9nyddwn3,9,False,True,square,medium,plain,square,high,dots,square,high,dots
dsa8sulv7yis7xga9nyddwn3,10,False,True,triangle,medium,plain,triangle,medium,plain,triangle,high,plain
dsa8sulv7yis7xga9nyddwn3,11,False,True,circle,medium,dots,circle,high,stripes,circle,high,stripes
dsa8sulv7yis7xga9nyddwn3,12,True,False,square,low,plain,triangle,low,plain,circle,high,plain
dsa8sulv7yis7xga9nyddwn3,13,False,True,triangle,low,plain,circle,low,plain,circle,low,plain
dsa8sulv7yis7xga9nyddwn3,14,False,True,circle,high,dots,triangle,high,dots,circle,high,dots
dsa8sulv7yis7xga9nyddwn3,15,True,False,circle,medium,plain,triangle,high,plain,triangle,high,plain
dsa8sulv7yis7xga9nyddwn3,16,False,True,square,high,plain,square,high,plain,triangle,high,plain
dsa8sulv7yis7xga9nyddwn3,17,False,True,triangle,medium,plain,triangle,medium,plain,circle,medium,plain
dsa8sulv7yis7xga9nyddwn3,18,False,True,circle,high,dots,circle,high,dots,circle,high,dots
dsa8sulv7yis7xga9nyddwn3,19,False,True,square,high,dots,square,high,dots,square,high,dots
dsa8sulv7yis7xga9nyddwn3,20,False,True,triangle,medium,stripes,triangle,medium,stripes,triangle,medium,stripes
dsa8sulv7yis7xga9nyddwn3,21,False,True,triangle,medium,plain,triangle,medium,plain,triangle,medium,plain
dsa8sulv7yis7xga9nyddwn3,22,False,True,circle,high,stripes,circle,high,stripes,square,high,stripes
dsa8sulv7yis7xga9nyddwn3,23,False,True,square,medium,dots,square,medium,dots,square,medium,dots
b4ag56mldh0dsv5m5o4tp2jp,1,False,True,square,high,plain,triangle,medium,plain,triangle,high,dots
b4ag56mldh0dsv5m5o4tp2jp,2,False,True,square,low,stripes,triangle,medium,stripes,circle,high,plain
b4ag56mldh0dsv5m5o4tp2jp,3,False,True,square,high,plain,circle,medium,dots,square,medium,stripes
b4ag56mldh0dsv5m5o4tp2jp,4,False,True,square,high,plain,circle,low,plain,square,medium,stripes
b4ag56mldh0dsv5m5o4tp2jp,5,False,True,square,high,plain,circle,medium,dots,triangle,high,stripes
b4ag56mldh0dsv5m5o4tp2jp,6,False,True,square,high,plain,circle,low,plain,square,high,dots
b4ag56mldh0dsv5m5o4tp2jp,7,False,True,square,high,plain,circle,high,plain,square,medium,dots
b4ag56mldh0dsv5m5o4tp2jp,8,False,True,square,high,plain,circle,high,dots,square,medium,plain
b4ag56mldh0dsv5m5o4tp2jp,9,False,True,circle,high,plain,triangle,high,plain,square,high,stripes
b4ag56mldh0dsv5m5o4tp2jp,10,False,True,square,high,plain,square,high,stripes,circle,high,dots
b4ag56mldh0dsv5m5o4tp2jp,11,False,True,circle,high,plain,triangle,high,plain,triangle,medium,stripes
b4ag56mldh0dsv5m5o4tp2jp,12,False,True,triangle,high,plain,circle,high,plain,square,high,plain
b4ag56mldh0dsv5m5o4tp2jp,13,False,True,square,high,plain,triangle,high,plain,circle,high,stripes
b4ag56mldh0dsv5m5o4tp2jp,14,False,True,circle,high,plain,triangle,high,plain,square,high,plain
b4ag56mldh0dsv5m5o4tp2jp,15,False,True,circle,high,plain,circle,high,stripes,triangle,high,plain
b4ag56mldh0dsv5m5o4tp2jp,16,False,True,square,high,stripes,circle,high,plain,triangle,high,plain
b4ag56mldh0dsv5m5o4tp2jp,17,False,True,triangle,high,plain,square,high,stripes,circle,high,plain
b4ag56mldh0dsv5m5o4tp2jp,18,False,True,circle,high,plain,square,high,stripes,square,high,plain
b4ag56mldh0dsv5m5o4tp2jp,19,False,True,circle,high,stripes,square,high,plain,triangle,high,plain
b4ag56mldh0dsv5m5o4tp2jp,20,False,True,square,high,plain,circle,high,plain,circle,high,stripes
wdywzt19rrzpc1gzk0e5vasq,1,False,True,triangle,high,plain,square,low,dots,circle,medium,stripes
wdywzt19rrzpc1gzk0e5vasq,2,False,True,triangle,high,stripes,square,medium,plain,circle,low,dots
wdywzt19rrzpc1gzk0e5vasq,3,False,True,circle,medium,plain,triangle,medium,dots,square,high,stripes
wdywzt19rrzpc1gzk0e5vasq,4,False,True,triangle,high,stripes,square,high,plain,circle,low,dots
wdywzt19rrzpc1gzk0e5vasq,5,False,True,triangle,medium,stripes,circle,high,stripes,square,medium,dots
wdywzt19rrzpc1gzk0e5vasq,6,False,True,triangle,high,plain,circle,medium,plain,circle,medium,dots
wdywzt19rrzpc1gzk0e5vasq,7,False,True,square,high,stripes,circle,medium,plain,square,medium,stripes
wdywzt19rrzpc1gzk0e5vasq,8,False,True,triangle,high,plain,circle,low,dots,square,medium,plain
wdywzt19rrzpc1gzk0e5vasq,9,False,True,circle,medium,plain,triangle,medium,stripes,square,medium,dots
wdywzt19rrzpc1gzk0e5vasq,10,False,True,square,high,plain,triangle,high,plain,circle,high,plain
wdywzt19rrzpc1gzk0e5vasq,11,False,True,square,medium,plain,triangle,medium,plain,circle,medium,plain
wdywzt19rrzpc1gzk0e5vasq,12,False,True,triangle,medium,dots,triangle,high,stripes,triangle,low,plain
wdywzt19rrzpc1gzk0e5vasq,13,False,True,circle,low,plain,square,high,plain,triangle,medium,plain
wdywzt19rrzpc1gzk0e5vasq,14,False,True,square,high,dots,circle,low,stripes,triangle,medium,plain
wdywzt19rrzpc1gzk0e5vasq,15,False,True,square,medium,plain,square,low,dots,square,high,stripes
wdywzt19rrzpc1gzk0e5vasq,16,False,True,square,high,stripes,triangle,high,plain,circle,high,dots
wdywzt19rrzpc1gzk0e5vasq,17,False,True,triangle,medium,plain,triangle,medium,plain,triangle,medium,plain
wdywzt19rrzpc1gzk0e5vasq,18,False,True,circle,medium,plain,triangle,low,stripes,square,high,dots
wdywzt19rrzpc1gzk0e5vasq,19,False,True,triangle,low,plain,circle,medium,plain,square,high,plain
wdywzt19rrzpc1gzk0e5vasq,20,False,True,triangle,medium,stripes,circle,high,stripes,square,low,stripes
ld0av55phjvohmllcrvpdbxv,1,True,False,circle,medium,plain,circle,high,plain,square,high,stripes
ld0av55phjvohmllcrvpdbxv,2,False,True,square,medium,plain,square,medium,plain,square,medium,plain
ld0av55phjvohmllcrvpdbxv,3,False,True,square,high,plain,square,medium,plain,square,medium,plain
ld0av55phjvohmllcrvpdbxv,4,False,True,circle,medium,plain,square,high,plain,circle,high,plain
ld0av55phjvohmllcrvpdbxv,5,False,True,square,high,plain,square,medium,plain,circle,high,plain
ld0av55phjvohmllcrvpdbxv,6,False,True,square,medium,dots,square,medium,dots,square,high,dots
ld0av55phjvohmllcrvpdbxv,7,False,True,circle,medium,plain,circle,medium,dots,square,medium,dots
ld0av55phjvohmllcrvpdbxv,8,False,True,triangle,low,plain,square,medium,plain,triangle,medium,plain
ld0av55phjvohmllcrvpdbxv,9,False,True,square,medium,plain,circle,medium,plain,circle,medium,plain
ld0av55phjvohmllcrvpdbxv,10,False,True,circle,medium,plain,square,medium,plain,circle,medium,plain
ld0av55phjvohmllcrvpdbxv,11,False,True,circle,medium,plain,circle,medium,plain,circle,medium,plain
ld0av55phjvohmllcrvpdbxv,12,False,True,square,medium,plain,square,medium,plain,circle,medium,plain
ld0av55phjvohmllcrvpdbxv,13,False,True,square,medium,plain,circle,medium,plain,triangle,medium,plain
ld0av55phjvohmllcrvpdbxv,14,False,True,circle,medium,plain,circle,medium,plain,square,medium,plain
ld0av55phjvohmllcrvpdbxv,15,False,True,circle,medium,plain,triangle,medium,plain,circle,medium,plain
ld0av55phjvohmllcrvpdbxv,16,False,True,triangle,medium,plain,circle,medium,plain,circle,medium,plain
ld0av55phjvohmllcrvpdbxv,17,False,True,square,medium,plain,circle,medium,plain,square,medium,plain
ld0av55phjvohmllcrvpdbxv,18,False,True,square,medium,plain,circle,medium,plain,square,high,plain
ld0av55phjvohmllcrvpdbxv,19,False,True,square,high,plain,circle,high,plain,circle,high,plain
ld0av55phjvohmllcrvpdbxv,20,False,True,square,medium,plain,square,medium,plain,triangle,medium,plain
ld0av55phjvohmllcrvpdbxv,21,False,True,circle,medium,plain,triangle,medium,plain,square,medium,plain
