program,log_probability
"and(two(2,unique),two(unique,(0,1)))",-10.268130666124039
"and(two(2,unique),two(unique,(0,2)))",-10.268130666124039
"and(two(2,same),three(2,same))",-10.268130666124039
"and(two(2,same),three(1,same))",-10.268130666124039
"and(two(1,same),three(3,same))",-10.268130666124039
"and(two(2,same),two(3,unique))",-10.268130666124039
"and(two(1,unique),two(2,unique))",-10.268130666124039
"and(two(1,unique),two(3,same))",-10.268130666124039
"and(two(1,unique),two(3,unique))",-10.268130666124039
"and(two(1,unique),three(1,same))",-10.268130666124039
"and(two(1,unique),three(1,unique))",-10.268130666124039
"and(two(1,unique),three(2,same))",-10.268130666124039
"and(two(1,unique),three(2,unique))",-10.268130666124039
"and(two(1,unique),three(3,same))",-10.268130666124039
"and(two(1,unique),three(3,unique))",-10.268130666124039
"and(two(1,unique),two(same,(0,1)))",-10.268130666124039
"and(two(1,unique),two(same,(0,2)))",-10.268130666124039
"and(two(1,unique),two(same,(1,2)))",-10.268130666124039
"and(two(1,unique),two(unique,(0,1)))",-10.268130666124039
"and(two(1,unique),two(unique,(0,2)))",-10.268130666124039
"and(two(1,unique),two(unique,(1,2)))",-10.268130666124039
"and(two(1,unique),two(1,same))",-10.268130666124039
"and(two(1,same),two(unique,(1,2)))",-10.268130666124039
"and(two(1,same),two(unique,(0,2)))",-10.268130666124039
"and(two(1,same),two(unique,(0,1)))",-10.268130666124039
"and(two(1,same),two(same,(1,2)))",-10.268130666124039
"and(two(1,same),two(same,(0,2)))",-10.268130666124039
"and(two(1,same),two(same,(0,1)))",-10.268130666124039
"and(two(2,same),two(1,same))",-10.268130666124039
"and(two(2,same),two(1,unique))",-10.268130666124039
"and(two(2,same),two(2,same))",-10.268130666124039
"and(two(2,same),two(2,unique))",-10.268130666124039
"and(two(2,same),two(3,same))",-10.268130666124039
"and(two(2,unique),two(unique,(1,2)))",-10.268130666124039
"and(two(1,same),three(2,unique))",-10.268130666124039
"and(three(1,same),two(unique,(0,2)))",-10.268130666124039
"and(two(3,unique),two(3,same))",-10.268130666124039
"and(two(3,unique),three(1,same))",-10.268130666124039
"and(two(3,unique),three(1,unique))",-10.268130666124039
"and(two(3,unique),three(2,same))",-10.268130666124039
"and(two(3,unique),three(2,unique))",-10.268130666124039
"and(two(3,unique),three(3,unique))",-10.268130666124039
"and(two(3,unique),two(same,(0,1)))",-10.268130666124039
"and(two(3,unique),two(same,(0,2)))",-10.268130666124039
"and(two(3,unique),two(same,(1,2)))",-10.268130666124039
"and(two(3,unique),two(unique,(0,1)))",-10.268130666124039
"and(two(3,unique),two(unique,(0,2)))",-10.268130666124039
"and(two(3,unique),two(unique,(1,2)))",-10.268130666124039
"and(three(1,same),two(1,same))",-10.268130666124039
"and(three(1,same),two(1,unique))",-10.268130666124039
"and(three(1,same),two(2,same))",-10.268130666124039
"and(three(1,same),two(2,unique))",-10.268130666124039
"and(three(1,same),two(3,same))",-10.268130666124039
"and(three(1,same),two(3,unique))",-10.268130666124039
"and(three(1,same),three(1,same))",-10.268130666124039
"and(two(1,unique),two(2,same))",-10.268130666124039
"and(three(1,same),three(2,same))",-10.268130666124039
"and(three(1,same),three(2,unique))",-10.268130666124039
"and(three(1,same),three(3,same))",-10.268130666124039
"and(three(1,same),three(3,unique))",-10.268130666124039
"and(three(1,same),two(same,(0,1)))",-10.268130666124039
"and(three(1,same),two(same,(0,2)))",-10.268130666124039
"and(three(1,same),two(same,(1,2)))",-10.268130666124039
"and(three(1,same),two(unique,(0,1)))",-10.268130666124039
"and(two(3,unique),two(3,unique))",-10.268130666124039
"and(two(3,unique),two(2,unique))",-10.268130666124039
"and(two(1,same),three(2,same))",-10.268130666124039
"and(two(3,unique),two(2,same))",-10.268130666124039
"and(two(1,same),three(1,unique))",-10.268130666124039
"and(two(1,same),three(1,same))",-10.268130666124039
"and(two(1,same),two(3,unique))",-10.268130666124039
"and(two(1,same),two(3,same))",-10.268130666124039
"and(two(1,same),two(2,unique))",-10.268130666124039
"and(two(3,same),two(1,same))",-10.268130666124039
"and(two(3,same),two(1,unique))",-10.268130666124039
"and(two(3,same),two(2,same))",-10.268130666124039
"and(two(3,same),two(2,unique))",-10.268130666124039
"and(two(3,same),two(3,same))",-10.268130666124039
"and(two(3,same),two(3,unique))",-10.268130666124039
"and(two(3,same),three(1,same))",-10.268130666124039
"and(two(3,same),three(1,unique))",-10.268130666124039
"and(two(3,same),three(2,same))",-10.268130666124039
"and(two(3,same),three(2,unique))",-10.268130666124039
"and(two(3,same),three(3,same))",-10.268130666124039
"and(two(3,same),three(3,unique))",-10.268130666124039
"and(two(3,same),two(same,(0,1)))",-10.268130666124039
"and(two(3,same),two(same,(0,2)))",-10.268130666124039
"and(two(3,same),two(same,(1,2)))",-10.268130666124039
"and(two(3,same),two(unique,(0,1)))",-10.268130666124039
"and(two(1,same),two(2,same))",-10.268130666124039
"and(two(3,same),two(unique,(1,2)))",-10.268130666124039
"and(two(1,same),two(1,unique))",-10.268130666124039
"and(two(1,same),two(1,same))",-10.268130666124039
"and(two(3,unique),two(1,same))",-10.268130666124039
"and(two(3,unique),two(1,unique))",-10.268130666124039
"and(two(3,same),two(unique,(0,2)))",-10.268130666124039
"and(two(3,unique),three(3,same))",-10.268130666124039
"and(two(same,(0,1)),three(3,unique))",-10.268130666124039
"and(two(same,(0,1)),two(same,(0,1)))",-10.268130666124039
"and(two(same,(0,1)),two(same,(1,2)))",-10.268130666124039
"and(two(same,(0,1)),two(unique,(0,1)))",-10.268130666124039
"and(two(same,(0,1)),two(1,unique))",-10.268130666124039
"and(two(same,(0,1)),two(1,same))",-10.268130666124039
"and(two(unique,(1,2)),two(same,(0,2)))",-10.268130666124039
"and(two(unique,(1,2)),two(same,(0,1)))",-10.268130666124039
"and(two(unique,(1,2)),three(3,unique))",-10.268130666124039
"and(two(unique,(1,2)),three(3,same))",-10.268130666124039
"and(two(unique,(1,2)),three(2,unique))",-10.268130666124039
"and(two(unique,(1,2)),three(2,same))",-10.268130666124039
"and(two(unique,(1,2)),three(1,unique))",-10.268130666124039
"and(two(unique,(1,2)),three(1,same))",-10.268130666124039
"and(two(unique,(1,2)),two(3,unique))",-10.268130666124039
"and(two(same,(0,1)),two(unique,(0,2)))",-10.268130666124039
"and(two(same,(0,1)),two(unique,(1,2)))",-10.268130666124039
"and(two(unique,(1,2)),two(3,same))",-10.268130666124039
"and(two(unique,(1,2)),two(2,unique))",-10.268130666124039
"and(two(unique,(1,2)),two(unique,(0,2)))",-10.268130666124039
"and(two(unique,(1,2)),two(unique,(1,2)))",-10.268130666124039
"and(two(unique,(1,2)),two(2,same))",-10.268130666124039
"and(two(unique,(1,2)),two(1,unique))",-10.268130666124039
"and(two(unique,(1,2)),two(1,same))",-10.268130666124039
"and(two(unique,(0,2)),two(same,(1,2)))",-10.268130666124039
"and(two(same,(1,2)),two(1,same))",-10.268130666124039
"and(two(unique,(0,1)),two(1,same))",-10.268130666124039
"and(two(same,(0,1)),two(same,(0,2)))",-10.268130666124039
"and(two(same,(0,1)),two(2,same))",-10.268130666124039
"and(two(unique,(0,1)),two(2,same))",-10.268130666124039
"and(two(same,(0,1)),three(3,same))",-10.268130666124039
"and(two(unique,(0,2)),two(same,(0,1)))",-10.268130666124039
"and(two(unique,(0,2)),three(3,unique))",-10.268130666124039
"and(two(unique,(0,2)),three(3,same))",-10.268130666124039
"and(two(unique,(0,2)),three(2,unique))",-10.268130666124039
"and(two(unique,(0,2)),two(unique,(0,1)))",-10.268130666124039
"and(two(unique,(0,2)),two(unique,(0,2)))",-10.268130666124039
"and(two(unique,(0,2)),two(unique,(1,2)))",-10.268130666124039
"and(two(unique,(0,2)),three(2,same))",-10.268130666124039
"and(two(unique,(0,2)),three(1,unique))",-10.268130666124039
"and(two(unique,(0,2)),three(1,same))",-10.268130666124039
"and(two(unique,(0,2)),two(3,unique))",-10.268130666124039
"and(two(unique,(0,2)),two(3,same))",-10.268130666124039
"and(two(unique,(0,2)),two(2,unique))",-10.268130666124039
"and(two(unique,(0,2)),two(2,same))",-10.268130666124039
"and(two(unique,(0,2)),two(1,unique))",-10.268130666124039
"and(two(unique,(1,2)),two(same,(1,2)))",-10.268130666124039
"and(two(unique,(1,2)),two(unique,(0,1)))",-10.268130666124039
"and(two(unique,(0,2)),two(1,same))",-10.268130666124039
"and(two(same,(0,1)),three(2,same))",-10.268130666124039
"and(two(same,(0,1)),three(1,unique))",-10.268130666124039
"and(two(same,(0,1)),three(1,same))",-10.268130666124039
"and(two(same,(0,1)),two(3,unique))",-10.268130666124039
"and(two(same,(0,1)),two(3,same))",-10.268130666124039
"and(two(same,(0,1)),two(2,unique))",-10.268130666124039
"and(two(same,(0,1)),three(2,unique))",-10.268130666124039
"and(two(unique,(0,1)),two(1,unique))",-10.268130666124039
"and(two(unique,(0,2)),two(same,(0,2)))",-10.268130666124039
"and(two(unique,(0,1)),two(2,unique))",-10.268130666124039
"and(two(unique,(0,1)),two(same,(1,2)))",-10.268130666124039
"and(two(same,(0,2)),three(1,unique))",-10.268130666124039
"and(two(same,(0,2)),three(2,same))",-10.268130666124039
"and(two(same,(0,2)),three(2,unique))",-10.268130666124039
"and(two(same,(0,2)),three(3,same))",-10.268130666124039
"and(two(same,(0,2)),three(3,unique))",-10.268130666124039
"and(two(same,(0,2)),two(same,(0,1)))",-10.268130666124039
"and(two(same,(0,2)),two(same,(0,2)))",-10.268130666124039
"and(two(same,(0,2)),two(same,(1,2)))",-10.268130666124039
"and(two(same,(0,2)),two(unique,(0,1)))",-10.268130666124039
"and(two(same,(0,2)),two(unique,(0,2)))",-10.268130666124039
"and(two(same,(0,2)),two(unique,(1,2)))",-10.268130666124039
"and(two(same,(1,2)),two(3,unique))",-10.268130666124039
"and(two(same,(1,2)),two(3,same))",-10.268130666124039
"and(two(same,(1,2)),two(2,unique))",-10.268130666124039
"and(two(unique,(0,1)),two(3,same))",-10.268130666124039
"and(two(same,(1,2)),two(1,unique))",-10.268130666124039
"and(two(unique,(0,1)),two(unique,(0,2)))",-10.268130666124039
"and(two(same,(0,2)),three(1,same))",-10.268130666124039
"and(two(same,(0,2)),two(3,unique))",-10.268130666124039
"and(two(same,(1,2)),three(1,same))",-10.268130666124039
"and(two(same,(0,2)),two(2,same))",-10.268130666124039
"and(two(same,(1,2)),two(unique,(1,2)))",-10.268130666124039
"and(two(same,(1,2)),two(unique,(0,2)))",-10.268130666124039
"and(two(same,(1,2)),two(unique,(0,1)))",-10.268130666124039
"and(two(same,(1,2)),two(same,(1,2)))",-10.268130666124039
"and(two(same,(1,2)),two(same,(0,2)))",-10.268130666124039
"and(two(same,(0,2)),two(1,same))",-10.268130666124039
"and(two(same,(0,2)),two(1,unique))",-10.268130666124039
"and(two(same,(0,2)),two(2,unique))",-10.268130666124039
"and(two(unique,(0,1)),two(unique,(1,2)))",-10.268130666124039
"and(two(same,(0,2)),two(3,same))",-10.268130666124039
"and(two(same,(1,2)),two(same,(0,1)))",-10.268130666124039
"and(two(same,(1,2)),three(3,unique))",-10.268130666124039
"and(two(same,(1,2)),three(3,same))",-10.268130666124039
"and(two(same,(1,2)),three(2,unique))",-10.268130666124039
"and(two(same,(1,2)),three(2,same))",-10.268130666124039
"and(two(same,(1,2)),three(1,unique))",-10.268130666124039
"and(two(unique,(0,1)),two(unique,(0,1)))",-10.268130666124039
"and(two(same,(1,2)),two(2,same))",-10.268130666124039
"and(two(unique,(0,1)),two(same,(0,2)))",-10.268130666124039
"and(two(unique,(0,1)),three(3,unique))",-10.268130666124039
"and(two(unique,(0,1)),three(3,same))",-10.268130666124039
"and(two(unique,(0,1)),three(2,unique))",-10.268130666124039
"and(two(unique,(0,1)),three(2,same))",-10.268130666124039
"and(two(unique,(0,1)),two(3,unique))",-10.268130666124039
"and(two(unique,(0,1)),three(1,same))",-10.268130666124039
"and(two(unique,(0,1)),two(same,(0,1)))",-10.268130666124039
"and(two(unique,(0,1)),three(1,unique))",-10.268130666124039
"and(two(unique,(0,1)),one(medium))",-10.673595774232203
"and(two(stripes),two(2,unique))",-10.673595774232203
"and(two(stripes),two(1,unique))",-10.673595774232203
"and(two(stripes),two(1,same))",-10.673595774232203
"and(two(unique,(0,1)),one(stripes))",-10.673595774232203
"and(two(unique,(0,1)),one(plain))",-10.673595774232203
"and(two(unique,(0,1)),one(high))",-10.673595774232203
"and(three(same),two(circle,(0,1)))",-10.673595774232203
"and(three(same),two(high,(0,2)))",-10.673595774232203
"and(three(same),two(circle,(1,2)))",-10.673595774232203
"and(three(same),two(circle,(0,2)))",-10.673595774232203
"and(two(stripes),two(3,unique))",-10.673595774232203
"and(three(same),two(high,(1,2)))",-10.673595774232203
"and(three(same),two(plain,(0,1)))",-10.673595774232203
"and(three(same),two(plain,(0,2)))",-10.673595774232203
"and(three(same),two(plain,(1,2)))",-10.673595774232203
"and(three(same),two(stripes,(0,1)))",-10.673595774232203
"and(two(stripes),two(3,same))",-10.673595774232203
"and(three(same),two(dots,(0,2)))",-10.673595774232203
"and(two(unique,(0,1)),one(low))",-10.673595774232203
"and(three(same),two(dots,(1,2)))",-10.673595774232203
"and(three(same),two(triangle,(0,2)))",-10.673595774232203
"and(three(same),two(triangle,(1,2)))",-10.673595774232203
"and(three(same),two(stripes,(0,2)))",-10.673595774232203
"and(three(same),two(stripes,(1,2)))",-10.673595774232203
"and(three(same),two(low,(0,1)))",-10.673595774232203
"and(three(same),two(low,(0,2)))",-10.673595774232203
"and(three(same),two(triangle,(0,1)))",-10.673595774232203
"and(three(same),two(low,(1,2)))",-10.673595774232203
"and(three(same),two(medium,(0,1)))",-10.673595774232203
"and(three(same),two(medium,(0,2)))",-10.673595774232203
"and(three(same),two(medium,(1,2)))",-10.673595774232203
"and(three(same),two(high,(0,1)))",-10.673595774232203
"and(two(stripes),three(3,unique))",-10.673595774232203
"and(two(stripes),three(3,same))",-10.673595774232203
"and(two(stripes),three(2,unique))",-10.673595774232203
"and(two(stripes),three(2,same))",-10.673595774232203
"and(two(stripes),three(1,unique))",-10.673595774232203
"and(two(stripes),three(1,same))",-10.673595774232203
"and(three(same),two(dots,(0,1)))",-10.673595774232203
"and(two(stripes),two(2,same))",-10.673595774232203
"and(one(high,(1)),three(same))",-10.673595774232203
"and(three(same),two(square,(1,2)))",-10.673595774232203
"and(two(unique,(0,1)),three(circle))",-10.673595774232203
"and(two(dots),two(1,same))",-10.673595774232203
"and(two(unique,(0,1)),three(dots))",-10.673595774232203
"and(two(unique,(0,1)),three(stripes))",-10.673595774232203
"and(two(unique,(0,1)),three(plain))",-10.673595774232203
"and(two(unique,(0,1)),three(high))",-10.673595774232203
"and(two(unique,(0,1)),three(medium))",-10.673595774232203
"and(two(unique,(0,1)),three(low))",-10.673595774232203
"and(two(unique,(0,1)),three(triangle))",-10.673595774232203
"and(two(unique,(0,1)),three(square))",-10.673595774232203
"and(two(dots),two(2,same))",-10.673595774232203
"and(two(unique,(0,1)),two(dots))",-10.673595774232203
"and(two(unique,(0,1)),two(stripes))",-10.673595774232203
"and(two(unique,(0,1)),two(plain))",-10.673595774232203
"and(two(unique,(0,1)),two(high))",-10.673595774232203
"and(two(unique,(0,1)),two(medium))",-10.673595774232203
"and(two(stripes),two(unique,(1,2)))",-10.673595774232203
"and(two(stripes),two(unique,(0,2)))",-10.673595774232203
"and(two(stripes),two(unique,(0,1)))",-10.673595774232203
"and(two(dots),two(1,unique))",-10.673595774232203
"and(two(dots),two(2,unique))",-10.673595774232203
"and(three(same),two(square,(0,2)))",-10.673595774232203
"and(two(unique,(0,2)),one(triangle))",-10.673595774232203
"and(two(unique),two(dots,(1,2)))",-10.673595774232203
